,STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,FIPS,E_TOTPOP,E_PCI,EP_UNEMP,EP_NOHSDP,EP_DISABL,EP_MINRTY,EP_MUNIT,EP_POV
793,GA,GA: Baker County (13007),314.0,483.6,390.8,98,Incidence,15910,All Races,Male and Female,All Cancer Sites Combined,2014-2018,500.1,750.7,616.0,13007,3189.0,22864.0,4.0,21.7,22.1,46.5,0.2,21.3
794,GA,GA: Baker County (13007),92.0,191.2,133.4,35,Mortality,15910,All Races,Male and Female,All Cancer Sites Combined,2014-2018,153.2,305.9,220.0,13007,3189.0,22864.0,4.0,21.7,22.1,46.5,0.2,21.3
795,GA,GA: Baldwin County (13009),450.3,505.5,477.3,1245,Incidence,226574,All Races,Male and Female,All Cancer Sites Combined,2014-2018,519.4,580.9,549.5,13009,45286.0,20305.0,9.4,15.6,15.8,47.4,5.0,26.2
796,GA,GA: Baldwin County (13009),160.5,193.9,176.6,464,Mortality,226574,All Races,Male and Female,All Cancer Sites Combined,2014-2018,186.6,224.3,204.8,13009,45286.0,20305.0,9.4,15.6,15.8,47.4,5.0,26.2
797,GA,GA: Banks County (13011),430.6,514.0,470.8,544,Incidence,92532,All Races,Male and Female,All Cancer Sites Combined,2014-2018,539.5,639.4,587.9,13011,18510.0,20810.0,5.3,22.9,16.3,12.0,0.3,13.4
798,GA,GA: Banks County (13011),143.4,193.5,167.0,192,Mortality,92532,All Races,Male and Female,All Cancer Sites Combined,2014-2018,179.2,239.0,207.5,13011,18510.0,20810.0,5.3,22.9,16.3,12.0,0.3,13.4
799,GA,GA: Barrow County (13013),495.3,541.8,518.2,2034,Incidence,384561,All Races,Male and Female,All Cancer Sites Combined,2014-2018,506.2,552.4,528.9,13013,76887.0,23638.0,5.1,17.0,13.0,27.8,1.4,12.1
800,GA,GA: Barrow County (13013),179.7,209.0,193.9,724,Mortality,384561,All Races,Male and Female,All Cancer Sites Combined,2014-2018,174.8,202.5,188.3,13013,76887.0,23638.0,5.1,17.0,13.0,27.8,1.4,12.1
801,GA,GA: Bartow County (13015),454.3,491.2,472.4,2694,Incidence,518090,All Races,Male and Female,All Cancer Sites Combined,2014-2018,500.5,540.0,520.0,13015,103620.0,25712.0,5.6,17.0,14.2,22.1,5.9,13.2
802,GA,GA: Bartow County (13015),157.4,180.1,168.5,920,Mortality,518090,All Races,Male and Female,All Cancer Sites Combined,2014-2018,166.3,189.4,177.6,13015,103620.0,25712.0,5.6,17.0,14.2,22.1,5.9,13.2
803,GA,GA: Ben Hill County (13017),462.0,552.3,505.6,527,Incidence,85916,All Races,Male and Female,All Cancer Sites Combined,2014-2018,562.1,668.1,613.4,13017,17154.0,17563.0,4.7,17.3,16.1,43.7,1.9,31.6
804,GA,GA: Ben Hill County (13017),172.4,228.1,198.7,215,Mortality,85916,All Races,Male and Female,All Cancer Sites Combined,2014-2018,217.9,286.0,250.2,13017,17154.0,17563.0,4.7,17.3,16.1,43.7,1.9,31.6
805,GA,GA: Berrien County (13019),410.8,489.3,448.7,546,Incidence,95174,All Races,Male and Female,All Cancer Sites Combined,2014-2018,526.6,623.9,573.7,13019,19025.0,18611.0,8.6,21.9,19.8,17.8,0.6,26.3
806,GA,GA: Berrien County (13019),141.0,187.7,163.0,203,Mortality,95174,All Races,Male and Female,All Cancer Sites Combined,2014-2018,185.0,244.7,213.3,13019,19025.0,18611.0,8.6,21.9,19.8,17.8,0.6,26.3
807,GA,GA: Bibb County (13021),481.6,511.8,496.5,4395,Incidence,767169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,556.1,590.1,572.9,13021,153490.0,24409.0,8.8,14.3,15.6,61.2,10.1,25.7
808,GA,GA: Bibb County (13021),159.7,177.1,168.2,1508,Mortality,767169,All Races,Male and Female,All Cancer Sites Combined,2014-2018,186.8,206.7,196.6,13021,153490.0,24409.0,8.8,14.3,15.6,61.2,10.1,25.7
809,GA,GA: Bleckley County (13023),422.5,523.7,471.0,364,Incidence,63876,All Races,Male and Female,All Cancer Sites Combined,2014-2018,512.8,631.5,569.9,13023,12775.0,18519.0,7.4,12.4,16.8,31.2,1.2,20.8
810,GA,GA: Bleckley County (13023),148.9,210.1,177.4,142,Mortality,63876,All Races,Male and Female,All Cancer Sites Combined,2014-2018,187.2,262.0,222.3,13023,12775.0,18519.0,7.4,12.4,16.8,31.2,1.2,20.8
811,GA,GA: Brantley County (13025),403.3,484.3,442.3,505,Incidence,93035,All Races,Male and Female,All Cancer Sites Combined,2014-2018,496.5,592.3,542.8,13025,18561.0,18904.0,5.8,20.0,21.6,7.5,0.2,24.1
812,GA,GA: Brantley County (13025),167.8,221.4,193.1,221,Mortality,93035,All Races,Male and Female,All Cancer Sites Combined,2014-2018,207.3,271.0,237.5,13025,18561.0,18904.0,5.8,20.0,21.6,7.5,0.2,24.1
813,GA,GA: Brooks County (13027),431.9,520.0,474.3,507,Incidence,78017,All Races,Male and Female,All Cancer Sites Combined,2014-2018,594.5,709.0,649.9,13027,15622.0,23421.0,10.2,17.2,17.4,43.3,1.9,27.0
814,GA,GA: Brooks County (13027),166.8,223.4,193.4,204,Mortality,78017,All Races,Male and Female,All Cancer Sites Combined,2014-2018,226.8,299.9,261.5,13027,15622.0,23421.0,10.2,17.2,17.4,43.3,1.9,27.0
815,GA,GA: Bryan County (13029),514.1,588.3,550.3,912,Incidence,179353,All Races,Male and Female,All Cancer Sites Combined,2014-2018,476.0,542.6,508.5,13029,35885.0,30892.0,7.3,8.1,12.1,26.2,1.8,14.1
816,GA,GA: Bryan County (13029),182.5,229.4,205.0,323,Mortality,179353,All Races,Male and Female,All Cancer Sites Combined,2014-2018,161.0,200.8,180.1,13029,35885.0,30892.0,7.3,8.1,12.1,26.2,1.8,14.1
817,GA,GA: Bulloch County (13031),400.0,445.6,422.3,1410,Incidence,373642,All Races,Male and Female,All Cancer Sites Combined,2014-2018,357.9,397.6,377.4,13031,74782.0,21207.0,8.6,13.1,13.3,36.3,8.9,28.7
818,GA,GA: Bulloch County (13031),163.8,194.1,178.5,573,Mortality,373642,All Races,Male and Female,All Cancer Sites Combined,2014-2018,141.1,166.4,153.4,13031,74782.0,21207.0,8.6,13.1,13.3,36.3,8.9,28.7
819,GA,GA: Burke County (13033),448.8,527.9,487.1,645,Incidence,112838,All Races,Male and Female,All Cancer Sites Combined,2014-2018,528.3,617.5,571.6,13033,22550.0,21334.0,5.0,20.8,14.4,52.9,0.4,24.8
820,GA,GA: Burke County (13033),150.1,198.1,172.8,221,Mortality,112838,All Races,Male and Female,All Cancer Sites Combined,2014-2018,170.9,223.5,195.9,13033,22550.0,21334.0,5.0,20.8,14.4,52.9,0.4,24.8
821,GA,GA: Butts County (13035),471.2,547.3,508.1,732,Incidence,118856,All Races,Male and Female,All Cancer Sites Combined,2014-2018,572.1,662.1,615.9,13035,23750.0,22360.0,5.6,20.8,15.8,33.3,1.3,23.8
822,GA,GA: Butts County (13035),180.2,229.2,203.6,287,Mortality,118856,All Races,Male and Female,All Cancer Sites Combined,2014-2018,214.3,271.1,241.5,13035,23750.0,22360.0,5.6,20.8,15.8,33.3,1.3,23.8
823,GA,GA: Calhoun County (13037),332.2,462.5,393.1,154,Incidence,32141,All Races,Male and Female,All Cancer Sites Combined,2014-2018,406.5,561.1,479.1,13037,6428.0,13927.0,15.0,25.7,16.7,67.4,2.3,29.7
824,GA,GA: Calhoun County (13037),95.9,172.5,129.7,51,Mortality,32141,All Races,Male and Female,All Cancer Sites Combined,2014-2018,118.1,208.6,158.7,13037,6428.0,13927.0,15.0,25.7,16.7,67.4,2.3,29.7
825,GA,GA: Camden County (13039),455.1,510.8,482.4,1265,Incidence,263398,All Races,Male and Female,All Cancer Sites Combined,2014-2018,454.2,507.5,480.3,13039,52714.0,28509.0,7.3,8.2,12.1,30.1,4.7,12.9
826,GA,GA: Camden County (13039),145.0,178.4,161.1,398,Mortality,263398,All Races,Male and Female,All Cancer Sites Combined,2014-2018,136.6,166.7,151.1,13039,52714.0,28509.0,7.3,8.2,12.1,30.1,4.7,12.9
827,GA,GA: Candler County (13043),384.4,486.9,433.2,307,Incidence,54120,All Races,Male and Female,All Cancer Sites Combined,2014-2018,505.6,634.4,567.3,13043,10827.0,18718.0,6.3,23.4,18.1,39.3,0.7,32.8
828,GA,GA: Candler County (13043),145.7,210.8,175.9,125,Mortality,54120,All Races,Male and Female,All Cancer Sites Combined,2014-2018,192.3,275.2,231.0,13043,10827.0,18718.0,6.3,23.4,18.1,39.3,0.7,32.8
829,GA,GA: Carroll County (13045),478.4,514.9,496.4,2997,Incidence,579858,All Races,Male and Female,All Cancer Sites Combined,2014-2018,498.5,535.7,516.9,13045,116022.0,24155.0,7.9,16.3,14.7,29.4,4.8,18.8
830,GA,GA: Carroll County (13045),181.9,205.0,193.2,1139,Mortality,579858,All Races,Male and Female,All Cancer Sites Combined,2014-2018,185.2,208.2,196.4,13045,116022.0,24155.0,7.9,16.3,14.7,29.4,4.8,18.8
831,GA,GA: Catoosa County (13047),369.7,408.4,388.6,1638,Incidence,331385,All Races,Male and Female,All Cancer Sites Combined,2014-2018,470.6,518.8,494.3,13047,66299.0,26915.0,3.9,12.6,14.7,8.8,2.0,9.8
832,GA,GA: Catoosa County (13047),159.2,184.8,171.6,728,Mortality,331385,All Races,Male and Female,All Cancer Sites Combined,2014-2018,204.0,236.2,219.7,13047,66299.0,26915.0,3.9,12.6,14.7,8.8,2.0,9.8
833,GA,GA: Charlton County (13049),396.9,494.9,443.7,334,Incidence,64861,All Races,Male and Female,All Cancer Sites Combined,2014-2018,461.2,573.2,514.9,13049,12983.0,19341.0,12.2,26.7,20.2,38.5,0.6,24.4
834,GA,GA: Charlton County (13049),143.2,204.9,171.9,129,Mortality,64861,All Races,Male and Female,All Cancer Sites Combined,2014-2018,166.0,236.3,198.9,13049,12983.0,19341.0,12.2,26.7,20.2,38.5,0.6,24.4
835,GA,GA: Chatham County (13051),435.5,456.7,446.0,7154,Incidence,1435250,All Races,Male and Female,All Cancer Sites Combined,2014-2018,487.0,510.1,498.4,13051,287049.0,30664.0,8.0,10.4,14.0,51.1,11.7,15.8
836,GA,GA: Chatham County (13051),148.5,161.1,154.7,2451,Mortality,1435250,All Races,Male and Female,All Cancer Sites Combined,2014-2018,164.1,177.7,170.8,13051,287049.0,30664.0,8.0,10.4,14.0,51.1,11.7,15.8
837,GA,GA: Chattahoochee County (13053),415.4,609.7,506.3,119,Incidence,53590,All Races,Male and Female,All Cancer Sites Combined,2014-2018,184.0,265.7,222.1,13053,10767.0,23651.0,9.6,7.2,10.9,41.4,1.4,16.8
838,GA,GA: Chattahoochee County (13053),111.9,222.6,161.0,36,Mortality,53590,All Races,Male and Female,All Cancer Sites Combined,2014-2018,47.0,93.0,67.2,13053,10767.0,23651.0,9.6,7.2,10.9,41.4,1.4,16.8
839,GA,GA: Chattooga County (13055),443.6,514.3,477.9,758,Incidence,124130,All Races,Male and Female,All Cancer Sites Combined,2014-2018,567.9,655.7,610.7,13055,24817.0,18209.0,8.2,26.9,18.0,17.1,2.5,19.9
840,GA,GA: Chattooga County (13055),180.0,225.6,201.8,326,Mortality,124130,All Races,Male and Female,All Cancer Sites Combined,2014-2018,234.9,292.7,262.6,13055,24817.0,18209.0,8.2,26.9,18.0,17.1,2.5,19.9
841,GA,GA: Cherokee County (13057),499.1,524.8,511.8,6616,Incidence,1208968,All Races,Male and Female,All Cancer Sites Combined,2014-2018,534.1,560.6,547.2,13057,241910.0,35199.0,4.3,8.6,9.9,20.6,7.3,8.1
842,GA,GA: Cherokee County (13057),139.0,153.5,146.1,1730,Mortality,1208968,All Races,Male and Female,All Cancer Sites Combined,2014-2018,136.4,150.0,143.1,13057,241910.0,35199.0,4.3,8.6,9.9,20.6,7.3,8.1
843,GA,GA: Clarke County (13059),430.1,467.8,448.7,2319,Incidence,622935,All Races,Male and Female,All Cancer Sites Combined,2014-2018,357.3,387.7,372.3,13059,124602.0,22589.0,6.4,12.9,11.1,44.7,17.7,31.3
844,GA,GA: Clarke County (13059),132.0,153.5,142.4,717,Mortality,622935,All Races,Male and Female,All Cancer Sites Combined,2014-2018,106.8,123.8,115.1,13059,124602.0,22589.0,6.4,12.9,11.1,44.7,17.7,31.3
845,GA,GA: Clay County (13061),344.4,529.5,428.3,107,Incidence,14993,All Races,Male and Female,All Cancer Sites Combined,2014-2018,584.9,862.4,713.7,13061,3001.0,16199.0,17.3,20.2,20.7,69.9,1.0,41.1
846,GA,GA: Clay County (13061),113.9,220.0,158.6,43,Mortality,14993,All Races,Male and Female,All Cancer Sites Combined,2014-2018,207.6,386.3,286.8,13061,3001.0,16199.0,17.3,20.2,20.7,69.9,1.0,41.1
847,GA,GA: Clayton County (13063),469.2,496.4,482.7,5684,Incidence,1392063,All Races,Male and Female,All Cancer Sites Combined,2014-2018,397.8,419.1,408.3,13063,278666.0,20419.0,8.5,15.3,10.7,89.3,12.4,20.0
848,GA,GA: Clayton County (13063),156.2,173.5,164.7,1678,Mortality,1392063,All Races,Male and Female,All Cancer Sites Combined,2014-2018,114.8,126.4,120.5,13063,278666.0,20419.0,8.5,15.3,10.7,89.3,12.4,20.0
849,GA,GA: Clinch County (13065),422.7,567.8,491.1,198,Incidence,33595,All Races,Male and Female,All Cancer Sites Combined,2014-2018,510.1,677.4,589.4,13065,6743.0,16538.0,6.6,29.2,15.3,34.6,0.3,39.2
850,GA,GA: Clinch County (13065),157.0,250.9,199.7,80,Mortality,33595,All Races,Male and Female,All Cancer Sites Combined,2014-2018,188.8,296.4,238.1,13065,6743.0,16538.0,6.6,29.2,15.3,34.6,0.3,39.2
851,GA,GA: Cobb County (13067),461.6,476.1,468.8,17413,Incidence,3723492,All Races,Male and Female,All Cancer Sites Combined,2014-2018,460.7,474.7,467.7,13067,745057.0,38268.0,5.0,8.2,8.5,47.5,16.0,10.0
852,GA,GA: Cobb County (13067),141.2,149.7,145.4,4908,Mortality,3723492,All Races,Male and Female,All Cancer Sites Combined,2014-2018,128.1,135.6,131.8,13067,745057.0,38268.0,5.0,8.2,8.5,47.5,16.0,10.0
853,GA,GA: Coffee County (13069),439.9,497.7,468.1,1068,Incidence,214714,All Races,Male and Female,All Cancer Sites Combined,2014-2018,468.0,528.2,497.4,13069,42961.0,19709.0,4.6,22.6,18.9,41.7,1.2,22.3
854,GA,GA: Coffee County (13069),159.9,196.0,177.3,398,Mortality,214714,All Races,Male and Female,All Cancer Sites Combined,2014-2018,167.6,204.5,185.4,13069,42961.0,19709.0,4.6,22.6,18.9,41.7,1.2,22.3
855,GA,GA: Colquitt County (13071),422.3,475.3,448.2,1159,Incidence,227694,All Races,Male and Female,All Cancer Sites Combined,2014-2018,480.1,539.2,509.0,13071,45606.0,19173.0,6.8,26.2,14.3,43.8,2.7,25.2
856,GA,GA: Colquitt County (13071),165.8,199.7,182.1,469,Mortality,227694,All Races,Male and Female,All Cancer Sites Combined,2014-2018,187.8,225.5,206.0,13071,45606.0,19173.0,6.8,26.2,14.3,43.8,2.7,25.2
857,GA,GA: Columbia County (13073),397.5,427.0,412.0,3203,Incidence,735917,All Races,Male and Female,All Cancer Sites Combined,2014-2018,420.3,450.6,435.2,13073,147295.0,32509.0,5.2,7.4,11.5,30.5,4.2,8.8
858,GA,GA: Columbia County (13073),127.1,144.7,135.7,979,Mortality,735917,All Races,Male and Female,All Cancer Sites Combined,2014-2018,124.8,141.6,133.0,13073,147295.0,32509.0,5.2,7.4,11.5,30.5,4.2,8.8
859,GA,GA: Cook County (13075),435.7,523.4,478.0,488,Incidence,85913,All Races,Male and Female,All Cancer Sites Combined,2014-2018,518.7,620.7,568.0,13075,17184.0,19778.0,5.2,20.1,18.1,35.1,0.6,24.0
860,GA,GA: Cook County (13075),170.4,226.7,197.0,203,Mortality,85913,All Races,Male and Female,All Cancer Sites Combined,2014-2018,204.9,271.1,236.3,13075,17184.0,19778.0,5.2,20.1,18.1,35.1,0.6,24.0
861,GA,GA: Coweta County (13077),461.4,493.4,477.2,3656,Incidence,702933,All Races,Male and Female,All Cancer Sites Combined,2014-2018,503.4,537.2,520.1,13077,140516.0,32542.0,4.7,11.2,10.7,28.6,6.5,11.1
862,GA,GA: Coweta County (13077),150.7,170.0,160.1,1150,Mortality,702933,All Races,Male and Female,All Cancer Sites Combined,2014-2018,154.3,173.3,163.6,13077,140516.0,32542.0,4.7,11.2,10.7,28.6,6.5,11.1
863,GA,GA: Crawford County (13079),477.0,583.0,527.8,442,Incidence,61620,All Races,Male and Female,All Cancer Sites Combined,2014-2018,652.0,787.4,717.3,13079,12344.0,21102.0,9.6,16.5,17.3,26.5,0.4,19.7
864,GA,GA: Crawford County (13079),129.8,190.4,157.8,122,Mortality,61620,All Races,Male and Female,All Cancer Sites Combined,2014-2018,164.4,236.4,198.0,13079,12344.0,21102.0,9.6,16.5,17.3,26.5,0.4,19.7
865,GA,GA: Crisp County (13081),385.9,455.3,419.4,625,Incidence,114252,All Races,Male and Female,All Cancer Sites Combined,2014-2018,505.0,591.7,547.0,13081,22846.0,21581.0,12.2,19.9,17.9,49.8,3.1,30.8
866,GA,GA: Crisp County (13081),143.2,186.2,163.6,247,Mortality,114252,All Races,Male and Female,All Cancer Sites Combined,2014-2018,190.1,244.9,216.2,13081,22846.0,21581.0,12.2,19.9,17.9,49.8,3.1,30.8
867,GA,GA: Dade County (13083),349.9,427.3,387.0,425,Incidence,81156,All Races,Male and Female,All Cancer Sites Combined,2014-2018,475.1,575.9,523.7,13083,16227.0,24028.0,4.1,20.9,17.3,6.2,1.6,15.1
868,GA,GA: Dade County (13083),170.9,227.0,197.3,211,Mortality,81156,All Races,Male and Female,All Cancer Sites Combined,2014-2018,226.1,297.5,260.0,13083,16227.0,24028.0,4.1,20.9,17.3,6.2,1.6,15.1
869,GA,GA: Dawson County (13085),415.0,484.8,448.8,730,Incidence,119592,All Races,Male and Female,All Cancer Sites Combined,2014-2018,566.9,656.3,610.4,13085,23861.0,32646.0,4.0,14.0,14.8,7.4,2.0,8.7
870,GA,GA: Dawson County (13085),146.4,189.6,166.9,267,Mortality,119592,All Races,Male and Female,All Cancer Sites Combined,2014-2018,197.3,251.7,223.3,13085,23861.0,32646.0,4.0,14.0,14.8,7.4,2.0,8.7
871,GA,GA: DeKalb County (13089),443.7,457.8,450.7,16711,Incidence,3712210,All Races,Male and Female,All Cancer Sites Combined,2014-2018,443.4,457.0,450.2,13089,743187.0,34100.0,7.4,11.0,10.3,70.9,22.8,16.6
872,GA,GA: DeKalb County (13089),137.0,145.2,141.1,4899,Mortality,3712210,All Races,Male and Female,All Cancer Sites Combined,2014-2018,128.3,135.7,132.0,13089,743187.0,34100.0,7.4,11.0,10.3,70.9,22.8,16.6
873,GA,GA: Decatur County (13087),421.6,488.9,454.3,748,Incidence,134174,All Races,Male and Female,All Cancer Sites Combined,2014-2018,518.2,598.9,557.5,13087,26833.0,20397.0,5.4,18.4,17.1,49.5,1.6,25.2
874,GA,GA: Decatur County (13087),174.1,217.7,194.9,328,Mortality,134174,All Races,Male and Female,All Cancer Sites Combined,2014-2018,218.7,272.4,244.5,13087,26833.0,20397.0,5.4,18.4,17.1,49.5,1.6,25.2
875,GA,GA: Dodge County (13091),379.5,449.9,413.5,567,Incidence,104711,All Races,Male and Female,All Cancer Sites Combined,2014-2018,497.8,588.0,541.5,13091,20919.0,18921.0,7.2,16.8,18.9,34.7,1.8,23.6
876,GA,GA: Dodge County (13091),131.8,174.5,151.9,210,Mortality,104711,All Races,Male and Female,All Cancer Sites Combined,2014-2018,174.3,229.6,200.6,13091,20919.0,18921.0,7.2,16.8,18.9,34.7,1.8,23.6
877,GA,GA: Dooly County (13093),305.8,385.1,343.6,327,Incidence,69533,All Races,Male and Female,All Cancer Sites Combined,2014-2018,420.7,524.1,470.3,13093,13905.0,20259.0,12.5,24.8,21.2,57.4,0.7,24.6
878,GA,GA: Dooly County (13093),108.7,157.0,131.0,128,Mortality,69533,All Races,Male and Female,All Cancer Sites Combined,2014-2018,153.6,218.9,184.1,13093,13905.0,20259.0,12.5,24.8,21.2,57.4,0.7,24.6
879,GA,GA: Dougherty County (13095),453.0,491.6,472.0,2470,Incidence,453301,All Races,Male and Female,All Cancer Sites Combined,2014-2018,523.6,566.8,544.9,13095,91049.0,21180.0,14.2,17.5,15.6,74.3,5.0,29.4
880,GA,GA: Dougherty County (13095),158.5,181.6,169.7,884,Mortality,453301,All Races,Male and Female,All Cancer Sites Combined,2014-2018,182.4,208.3,195.0,13095,91049.0,21180.0,14.2,17.5,15.6,74.3,5.0,29.4
881,GA,GA: Douglas County (13097),455.9,489.8,472.6,3292,Incidence,708244,All Races,Male and Female,All Cancer Sites Combined,2014-2018,449.1,481.0,464.8,13097,141840.0,26621.0,6.9,12.0,11.7,58.1,9.5,13.1
882,GA,GA: Douglas County (13097),156.3,177.7,166.7,1052,Mortality,708244,All Races,Male and Female,All Cancer Sites Combined,2014-2018,139.7,157.8,148.5,13097,141840.0,26621.0,6.9,12.0,11.7,58.1,9.5,13.1
883,GA,GA: Early County (13099),376.8,479.0,425.4,296,Incidence,51821,All Races,Male and Female,All Cancer Sites Combined,2014-2018,508.0,640.1,571.2,13099,10348.0,17598.0,7.6,19.9,14.6,54.4,0.6,28.8
884,GA,GA: Early County (13099),172.6,242.1,204.9,147,Mortality,51821,All Races,Male and Female,All Cancer Sites Combined,2014-2018,239.7,333.4,283.7,13099,10348.0,17598.0,7.6,19.9,14.6,54.4,0.6,28.8
885,GA,GA: Echols County (13101),334.9,526.0,422.5,84,Incidence,19932,All Races,Male and Female,All Cancer Sites Combined,2014-2018,336.2,521.8,421.4,13101,3994.0,22883.0,5.1,28.5,14.9,32.7,2.2,26.8
886,GA,GA: Echols County (13101),67.1,166.6,108.8,22,Mortality,19932,All Races,Male and Female,All Cancer Sites Combined,2014-2018,69.2,167.1,110.4,13101,3994.0,22883.0,5.1,28.5,14.9,32.7,2.2,26.8
887,GA,GA: Effingham County (13103),471.1,524.6,497.3,1456,Incidence,293499,All Races,Male and Female,All Cancer Sites Combined,2014-2018,470.9,522.2,496.1,13103,58689.0,29795.0,4.0,12.0,12.6,21.3,2.4,8.6
888,GA,GA: Effingham County (13103),157.8,190.9,173.8,475,Mortality,293499,All Races,Male and Female,All Cancer Sites Combined,2014-2018,147.6,177.1,161.8,13103,58689.0,29795.0,4.0,12.0,12.6,21.3,2.4,8.6
889,GA,GA: Elbert County (13105),459.5,539.4,498.1,674,Incidence,96022,All Races,Male and Female,All Cancer Sites Combined,2014-2018,649.9,757.0,701.9,13105,19212.0,22593.0,6.8,22.6,20.2,36.6,1.4,19.5
890,GA,GA: Elbert County (13105),150.1,194.5,171.1,251,Mortality,96022,All Races,Male and Female,All Cancer Sites Combined,2014-2018,230.1,295.8,261.4,13105,19212.0,22593.0,6.8,22.6,20.2,36.6,1.4,19.5
891,GA,GA: Emanuel County (13107),433.6,509.5,470.3,637,Incidence,112499,All Races,Male and Female,All Cancer Sites Combined,2014-2018,523.1,612.0,566.2,13107,22499.0,17981.0,7.7,20.8,18.8,40.6,0.9,27.0
892,GA,GA: Emanuel County (13107),192.8,244.5,217.4,295,Mortality,112499,All Races,Male and Female,All Cancer Sites Combined,2014-2018,233.2,293.9,262.2,13107,22499.0,17981.0,7.7,20.8,18.8,40.6,0.9,27.0
893,GA,GA: Evans County (13109),366.1,469.6,415.3,266,Incidence,53592,All Races,Male and Female,All Cancer Sites Combined,2014-2018,438.5,559.7,496.3,13109,10727.0,20537.0,7.8,25.7,16.7,43.7,0.9,27.3
894,GA,GA: Evans County (13109),133.2,198.0,163.1,106,Mortality,53592,All Races,Male and Female,All Cancer Sites Combined,2014-2018,161.9,239.2,197.8,13109,10727.0,20537.0,7.8,25.7,16.7,43.7,0.9,27.3
895,GA,GA: Fannin County (13111),448.1,512.7,479.4,1075,Incidence,124650,All Races,Male and Female,All Cancer Sites Combined,2014-2018,811.6,915.6,862.4,13111,24925.0,26665.0,6.2,13.3,24.5,4.9,1.7,13.5
896,GA,GA: Fannin County (13111),146.8,183.9,164.3,371,Mortality,124650,All Races,Male and Female,All Cancer Sites Combined,2014-2018,268.1,329.5,297.6,13111,24925.0,26665.0,6.2,13.3,24.5,4.9,1.7,13.5
897,GA,GA: Fayette County (13113),457.6,491.0,474.0,3435,Incidence,556292,All Races,Male and Female,All Cancer Sites Combined,2014-2018,597.0,638.5,617.5,13113,111369.0,42126.0,5.0,5.2,9.6,36.9,4.2,5.6
